model_kind,fold,layer,phase,accuracy,balanced_accuracy,auroc,n_test
phase_activation,2,13,public_task_span,0.5833333333333334,0.5833333333333334,0.6024305555555556,48
phase_activation,3,13,public_task_span,0.6041666666666666,0.6041666666666666,0.6076388888888888,48
phase_activation,4,13,public_task_span,0.5625,0.5625,0.642361111111111,48
phase_activation,0,14,public_task_span,0.75,0.75,0.8974609375,64
phase_activation,1,14,public_task_span,0.7291666666666666,0.7291666666666666,0.8142361111111112,48
phase_activation,2,14,public_task_span,0.6666666666666666,0.6666666666666667,0.921875,48
phase_activation,3,14,public_task_span,0.6666666666666666,0.6666666666666666,0.8715277777777777,48
phase_activation,4,14,public_task_span,0.7916666666666666,0.7916666666666667,0.951388888888889,48
phase_activation,0,15,public_task_span,0.84375,0.84375,0.966796875,64
phase_activation,1,15,public_task_span,0.7083333333333334,0.7083333333333333,0.8246527777777778,48
phase_activation,2,15,public_task_span,0.7083333333333334,0.7083333333333334,0.970486111111111,48
phase_activation,3,15,public_task_span,0.7916666666666666,0.7916666666666667,0.8993055555555556,48
phase_activation,4,15,public_task_span,0.8125,0.8125,0.9947916666666666,48
phase_activation,0,16,public_task_span,0.890625,0.890625,0.96875,64
phase_activation,1,16,public_task_span,0.7708333333333334,0.7708333333333333,0.8888888888888888,48
phase_activation,2,16,public_task_span,0.75,0.75,0.9913194444444444,48
phase_activation,3,16,public_task_span,0.7916666666666666,0.7916666666666666,0.8732638888888888,48
phase_activation,4,16,public_task_span,0.8333333333333334,0.8333333333333333,0.9583333333333333,48
phase_activation,0,17,public_task_span,0.859375,0.859375,0.9677734375,64
phase_activation,1,17,public_task_span,0.7291666666666666,0.7291666666666667,0.9010416666666666,48
phase_activation,2,17,public_task_span,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,3,17,public_task_span,0.8125,0.8125,0.8819444444444444,48
phase_activation,4,17,public_task_span,0.8958333333333334,0.8958333333333334,0.9913194444444444,48
phase_activation,0,18,public_task_span,0.953125,0.953125,0.9921875,64
phase_activation,1,18,public_task_span,0.875,0.875,0.9774305555555556,48
phase_activation,2,18,public_task_span,0.9583333333333334,0.9583333333333334,0.998263888888889,48
phase_activation,3,18,public_task_span,0.8125,0.8125,0.8819444444444444,48
phase_activation,4,18,public_task_span,0.9166666666666666,0.9166666666666666,0.9861111111111112,48
phase_activation,0,19,public_task_span,1.0,1.0,1.0,64
phase_activation,1,19,public_task_span,0.9166666666666666,0.9166666666666667,0.9947916666666666,48
phase_activation,2,19,public_task_span,1.0,1.0,1.0,48
phase_activation,3,19,public_task_span,0.8125,0.8125,0.9114583333333333,48
phase_activation,4,19,public_task_span,1.0,1.0,1.0,48
phase_activation,0,20,public_task_span,1.0,1.0,1.0,64
phase_activation,1,20,public_task_span,0.9166666666666666,0.9166666666666667,0.9947916666666666,48
phase_activation,2,20,public_task_span,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,3,20,public_task_span,0.9166666666666666,0.9166666666666667,0.935763888888889,48
phase_activation,4,20,public_task_span,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,0,21,public_task_span,1.0,1.0,1.0,64
phase_activation,1,21,public_task_span,1.0,1.0,1.0,48
phase_activation,2,21,public_task_span,1.0,1.0,1.0,48
phase_activation,3,21,public_task_span,0.8958333333333334,0.8958333333333333,0.967013888888889,48
phase_activation,4,21,public_task_span,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,0,22,public_task_span,1.0,1.0,1.0,64
phase_activation,1,22,public_task_span,1.0,1.0,1.0,48
phase_activation,2,22,public_task_span,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,3,22,public_task_span,0.875,0.875,0.9809027777777777,48
phase_activation,4,22,public_task_span,0.9583333333333334,0.9583333333333333,1.0,48
phase_activation,0,23,public_task_span,1.0,1.0,1.0,64
phase_activation,1,23,public_task_span,1.0,1.0,1.0,48
phase_activation,2,23,public_task_span,0.9583333333333334,0.9583333333333333,1.0,48
phase_activation,3,23,public_task_span,0.9375,0.9375,0.9722222222222221,48
phase_activation,4,23,public_task_span,0.9583333333333334,0.9583333333333333,1.0,48
phase_activation,0,24,public_task_span,0.984375,0.984375,1.0,64
phase_activation,1,24,public_task_span,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,2,24,public_task_span,0.9375,0.9375,1.0,48
phase_activation,3,24,public_task_span,0.9166666666666666,0.9166666666666667,0.9670138888888888,48
phase_activation,4,24,public_task_span,0.9166666666666666,0.9166666666666667,1.0,48
phase_activation,0,25,public_task_span,0.984375,0.984375,1.0,64
phase_activation,1,25,public_task_span,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,2,25,public_task_span,0.9166666666666666,0.9166666666666667,1.0,48
phase_activation,3,25,public_task_span,0.8958333333333334,0.8958333333333333,0.9600694444444444,48
phase_activation,4,25,public_task_span,0.9166666666666666,0.9166666666666667,1.0,48
phase_activation,0,26,public_task_span,0.9375,0.9375,1.0,64
phase_activation,1,26,public_task_span,1.0,1.0,1.0,48
phase_activation,2,26,public_task_span,0.8958333333333334,0.8958333333333333,1.0,48
phase_activation,3,26,public_task_span,0.8958333333333334,0.8958333333333333,0.953125,48
phase_activation,4,26,public_task_span,0.9166666666666666,0.9166666666666667,0.998263888888889,48
phase_activation,0,27,public_task_span,0.96875,0.96875,1.0,64
phase_activation,1,27,public_task_span,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,2,27,public_task_span,0.8958333333333334,0.8958333333333333,0.998263888888889,48
phase_activation,3,27,public_task_span,0.8958333333333334,0.8958333333333333,0.9409722222222223,48
phase_activation,4,27,public_task_span,0.9166666666666666,0.9166666666666667,1.0,48
phase_activation,0,28,public_task_span,0.9375,0.9375,1.0,64
phase_activation,1,28,public_task_span,1.0,1.0,1.0,48
phase_activation,2,28,public_task_span,0.8958333333333334,0.8958333333333333,1.0,48
phase_activation,3,28,public_task_span,0.875,0.875,0.9305555555555555,48
phase_activation,4,28,public_task_span,0.8958333333333334,0.8958333333333333,0.998263888888889,48
phase_activation,0,29,public_task_span,0.9375,0.9375,0.9970703125,64
phase_activation,1,29,public_task_span,0.9166666666666666,0.9166666666666667,1.0,48
phase_activation,2,29,public_task_span,0.7916666666666666,0.7916666666666667,0.9895833333333334,48
phase_activation,3,29,public_task_span,0.875,0.875,0.9027777777777778,48
phase_activation,4,29,public_task_span,0.8958333333333334,0.8958333333333333,0.998263888888889,48
phase_activation,0,30,public_task_span,0.875,0.875,0.9814453125,64
phase_activation,1,30,public_task_span,0.8958333333333334,0.8958333333333333,0.9965277777777778,48
phase_activation,2,30,public_task_span,0.8125,0.8125,0.9861111111111112,48
phase_activation,3,30,public_task_span,0.7916666666666666,0.7916666666666666,0.8854166666666666,48
phase_activation,4,30,public_task_span,0.9166666666666666,0.9166666666666667,1.0,48
phase_activation,0,31,public_task_span,0.859375,0.859375,0.9716796875,64
phase_activation,1,31,public_task_span,0.875,0.875,0.998263888888889,48
phase_activation,2,31,public_task_span,0.8125,0.8125,0.984375,48
phase_activation,3,31,public_task_span,0.8125,0.8125,0.892361111111111,48
phase_activation,4,31,public_task_span,0.8958333333333334,0.8958333333333333,1.0,48
phase_activation,0,32,public_task_span,0.84375,0.84375,0.9638671875,64
phase_activation,1,32,public_task_span,0.875,0.875,0.9947916666666666,48
phase_activation,2,32,public_task_span,0.7916666666666666,0.7916666666666667,0.9791666666666666,48
phase_activation,3,32,public_task_span,0.8333333333333334,0.8333333333333334,0.8993055555555556,48
phase_activation,4,32,public_task_span,0.9166666666666666,0.9166666666666667,1.0,48
phase_activation,0,33,public_task_span,0.796875,0.796875,0.9560546875,64
phase_activation,1,33,public_task_span,0.9166666666666666,0.9166666666666667,0.998263888888889,48
phase_activation,2,33,public_task_span,0.7708333333333334,0.7708333333333333,0.9670138888888888,48
phase_activation,3,33,public_task_span,0.8333333333333334,0.8333333333333333,0.9149305555555556,48
phase_activation,4,33,public_task_span,0.8958333333333334,0.8958333333333333,1.0,48
phase_activation,0,34,public_task_span,0.828125,0.828125,0.921875,64
phase_activation,1,34,public_task_span,0.8333333333333334,0.8333333333333333,0.9878472222222223,48
phase_activation,2,34,public_task_span,0.7708333333333334,0.7708333333333333,0.953125,48
phase_activation,3,34,public_task_span,0.7916666666666666,0.7916666666666667,0.8993055555555556,48
phase_activation,4,34,public_task_span,0.7916666666666666,0.7916666666666667,1.0,48
phase_activation,0,35,public_task_span,0.703125,0.703125,0.8671875,64
phase_activation,1,35,public_task_span,0.7291666666666666,0.7291666666666666,0.9809027777777778,48
phase_activation,2,35,public_task_span,0.7708333333333334,0.7708333333333333,0.9704861111111112,48
phase_activation,3,35,public_task_span,0.7708333333333334,0.7708333333333334,0.8802083333333334,48
phase_activation,4,35,public_task_span,0.8958333333333334,0.8958333333333333,1.0,48
phase_activation,0,0,final_prompt,0.53125,0.53125,0.533203125,64
phase_activation,1,0,final_prompt,0.5,0.5,0.5243055555555556,48
phase_activation,2,0,final_prompt,0.5,0.5,0.5,48
phase_activation,3,0,final_prompt,0.5,0.5,0.5121527777777778,48
phase_activation,4,0,final_prompt,0.5625,0.5625,0.5243055555555556,48
phase_activation,0,1,final_prompt,0.484375,0.484375,0.49609375,64
phase_activation,1,1,final_prompt,0.5416666666666666,0.5416666666666666,0.517361111111111,48
phase_activation,2,1,final_prompt,0.5208333333333334,0.5208333333333334,0.48958333333333337,48
phase_activation,3,1,final_prompt,0.4791666666666667,0.47916666666666663,0.4913194444444445,48
phase_activation,4,1,final_prompt,0.5,0.5,0.5069444444444444,48
phase_activation,0,2,final_prompt,0.46875,0.46875,0.5029296875,64
phase_activation,1,2,final_prompt,0.5,0.5,0.5138888888888888,48
phase_activation,2,2,final_prompt,0.4791666666666667,0.47916666666666663,0.47916666666666663,48
phase_activation,3,2,final_prompt,0.5625,0.5625,0.4913194444444445,48
phase_activation,4,2,final_prompt,0.5,0.5,0.453125,48
phase_activation,0,3,final_prompt,0.515625,0.515625,0.52734375,64
phase_activation,1,3,final_prompt,0.4791666666666667,0.4791666666666667,0.5052083333333334,48
phase_activation,2,3,final_prompt,0.4791666666666667,0.4791666666666667,0.5538194444444444,48
phase_activation,3,3,final_prompt,0.5208333333333334,0.5208333333333333,0.5555555555555556,48
phase_activation,4,3,final_prompt,0.4583333333333333,0.45833333333333337,0.4965277777777778,48
phase_activation,0,4,final_prompt,0.5,0.5,0.517578125,64
phase_activation,1,4,final_prompt,0.4791666666666667,0.47916666666666663,0.5225694444444444,48
phase_activation,2,4,final_prompt,0.5,0.5,0.5625,48
phase_activation,3,4,final_prompt,0.5,0.5,0.5486111111111112,48
phase_activation,4,4,final_prompt,0.5208333333333334,0.5208333333333334,0.4947916666666667,48
phase_activation,0,5,final_prompt,0.53125,0.53125,0.5390625,64
phase_activation,1,5,final_prompt,0.5,0.5,0.5086805555555556,48
phase_activation,2,5,final_prompt,0.5,0.5,0.5520833333333333,48
phase_activation,3,5,final_prompt,0.5208333333333334,0.5208333333333334,0.5451388888888888,48
phase_activation,4,5,final_prompt,0.5208333333333334,0.5208333333333334,0.5138888888888888,48
phase_activation,0,6,final_prompt,0.53125,0.53125,0.5234375,64
phase_activation,1,6,final_prompt,0.5416666666666666,0.5416666666666666,0.4861111111111111,48
phase_activation,2,6,final_prompt,0.4791666666666667,0.47916666666666663,0.5572916666666667,48
phase_activation,3,6,final_prompt,0.4583333333333333,0.4583333333333333,0.5069444444444444,48
phase_activation,4,6,final_prompt,0.5208333333333334,0.5208333333333334,0.53125,48
phase_activation,0,7,final_prompt,0.53125,0.53125,0.5341796875,64
phase_activation,1,7,final_prompt,0.5833333333333334,0.5833333333333334,0.5763888888888888,48
phase_activation,2,7,final_prompt,0.5416666666666666,0.5416666666666667,0.515625,48
phase_activation,3,7,final_prompt,0.5,0.5,0.4930555555555556,48
phase_activation,4,7,final_prompt,0.5,0.5,0.5347222222222222,48
phase_activation,0,8,final_prompt,0.515625,0.515625,0.49609375,64
phase_activation,1,8,final_prompt,0.5416666666666666,0.5416666666666667,0.5572916666666666,48
phase_activation,2,8,final_prompt,0.4791666666666667,0.47916666666666663,0.5347222222222223,48
phase_activation,3,8,final_prompt,0.5,0.5,0.5069444444444444,48
phase_activation,4,8,final_prompt,0.5208333333333334,0.5208333333333333,0.5295138888888888,48
phase_activation,0,9,final_prompt,0.5,0.5,0.5126953125,64
phase_activation,1,9,final_prompt,0.5416666666666666,0.5416666666666667,0.53125,48
phase_activation,2,9,final_prompt,0.4166666666666667,0.41666666666666663,0.4340277777777778,48
phase_activation,3,9,final_prompt,0.5416666666666666,0.5416666666666666,0.49826388888888895,48
phase_activation,4,9,final_prompt,0.5,0.5,0.515625,48
phase_activation,0,10,final_prompt,0.546875,0.546875,0.5068359375,64
phase_activation,1,10,final_prompt,0.4375,0.4375,0.484375,48
phase_activation,2,10,final_prompt,0.4375,0.4375,0.4565972222222222,48
phase_activation,3,10,final_prompt,0.5625,0.5625,0.5329861111111112,48
phase_activation,4,10,final_prompt,0.5208333333333334,0.5208333333333334,0.513888888888889,48
phase_activation,0,11,final_prompt,0.4375,0.4375,0.5,64
phase_activation,1,11,final_prompt,0.4583333333333333,0.45833333333333337,0.4774305555555556,48
phase_activation,2,11,final_prompt,0.4791666666666667,0.4791666666666667,0.4270833333333333,48
phase_activation,3,11,final_prompt,0.5416666666666666,0.5416666666666667,0.5138888888888888,48
phase_activation,4,11,final_prompt,0.5416666666666666,0.5416666666666666,0.47222222222222227,48
phase_activation,0,12,final_prompt,0.46875,0.46875,0.4521484375,64
phase_activation,1,12,final_prompt,0.4375,0.4375,0.4565972222222222,48
phase_activation,2,12,final_prompt,0.4791666666666667,0.4791666666666667,0.4045138888888889,48
phase_activation,3,12,final_prompt,0.5208333333333334,0.5208333333333333,0.4809027777777778,48
phase_activation,4,12,final_prompt,0.4375,0.4375,0.4357638888888889,48
phase_activation,0,13,final_prompt,0.5,0.5,0.5322265625,64
phase_activation,1,13,final_prompt,0.4583333333333333,0.4583333333333333,0.501736111111111,48
phase_activation,2,13,final_prompt,0.4583333333333333,0.4583333333333333,0.3819444444444444,48
phase_activation,3,13,final_prompt,0.4583333333333333,0.45833333333333337,0.4774305555555556,48
phase_activation,4,13,final_prompt,0.4583333333333333,0.45833333333333337,0.45833333333333337,48
phase_activation,0,14,final_prompt,0.640625,0.640625,0.640625,64
phase_activation,1,14,final_prompt,0.5,0.5,0.5121527777777778,48
phase_activation,2,14,final_prompt,0.5,0.5,0.4565972222222222,48
phase_activation,3,14,final_prompt,0.5416666666666666,0.5416666666666666,0.5208333333333334,48
phase_activation,4,14,final_prompt,0.5416666666666666,0.5416666666666667,0.6024305555555556,48
phase_activation,0,15,final_prompt,0.6875,0.6875,0.728515625,64
phase_activation,1,15,final_prompt,0.6875,0.6875,0.6822916666666666,48
phase_activation,2,15,final_prompt,0.5416666666666666,0.5416666666666667,0.5329861111111112,48
phase_activation,3,15,final_prompt,0.5625,0.5625,0.5746527777777778,48
phase_activation,4,15,final_prompt,0.5833333333333334,0.5833333333333333,0.6909722222222222,48
phase_activation,0,16,final_prompt,0.859375,0.859375,0.935546875,64
phase_activation,1,16,final_prompt,0.7083333333333334,0.7083333333333334,0.8802083333333334,48
phase_activation,2,16,final_prompt,0.7291666666666666,0.7291666666666666,0.763888888888889,48
phase_activation,3,16,final_prompt,0.6041666666666666,0.6041666666666667,0.734375,48
phase_activation,4,16,final_prompt,0.75,0.75,0.84375,48
phase_activation,0,17,final_prompt,0.84375,0.84375,0.9462890625,64
phase_activation,1,17,final_prompt,0.8541666666666666,0.8541666666666667,0.9618055555555556,48
phase_activation,2,17,final_prompt,0.6875,0.6875,0.90625,48
phase_activation,3,17,final_prompt,0.6458333333333334,0.6458333333333333,0.8055555555555556,48
phase_activation,4,17,final_prompt,0.9583333333333334,0.9583333333333333,0.9947916666666666,48
phase_activation,0,18,final_prompt,0.953125,0.953125,1.0,64
phase_activation,1,18,final_prompt,0.9375,0.9375,0.9947916666666666,48
phase_activation,2,18,final_prompt,0.9375,0.9375,1.0,48
phase_activation,3,18,final_prompt,0.9583333333333334,0.9583333333333334,0.9826388888888888,48
phase_activation,4,18,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,0,19,final_prompt,1.0,1.0,1.0,64
phase_activation,1,19,final_prompt,1.0,1.0,1.0,48
phase_activation,2,19,final_prompt,1.0,1.0,1.0,48
phase_activation,3,19,final_prompt,0.9583333333333334,0.9583333333333333,0.9895833333333333,48
phase_activation,4,19,final_prompt,1.0,1.0,1.0,48
phase_activation,0,20,final_prompt,1.0,1.0,1.0,64
phase_activation,1,20,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,2,20,final_prompt,1.0,1.0,1.0,48
phase_activation,3,20,final_prompt,0.9583333333333334,0.9583333333333333,0.998263888888889,48
phase_activation,4,20,final_prompt,1.0,1.0,1.0,48
phase_activation,0,21,final_prompt,1.0,1.0,1.0,64
phase_activation,1,21,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,2,21,final_prompt,1.0,1.0,1.0,48
phase_activation,3,21,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,4,21,final_prompt,1.0,1.0,1.0,48
phase_activation,0,22,final_prompt,1.0,1.0,1.0,64
phase_activation,1,22,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,2,22,final_prompt,1.0,1.0,1.0,48
phase_activation,3,22,final_prompt,0.9166666666666666,0.9166666666666667,1.0,48
phase_activation,4,22,final_prompt,1.0,1.0,1.0,48
phase_activation,0,23,final_prompt,1.0,1.0,1.0,64
phase_activation,1,23,final_prompt,1.0,1.0,1.0,48
phase_activation,2,23,final_prompt,1.0,1.0,1.0,48
phase_activation,3,23,final_prompt,0.9166666666666666,0.9166666666666667,1.0,48
phase_activation,4,23,final_prompt,1.0,1.0,1.0,48
phase_activation,0,24,final_prompt,1.0,1.0,1.0,64
phase_activation,1,24,final_prompt,1.0,1.0,1.0,48
phase_activation,2,24,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,3,24,final_prompt,0.8958333333333334,0.8958333333333333,1.0,48
phase_activation,4,24,final_prompt,1.0,1.0,1.0,48
phase_activation,0,25,final_prompt,1.0,1.0,1.0,64
phase_activation,1,25,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,2,25,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,3,25,final_prompt,0.8958333333333334,0.8958333333333333,1.0,48
phase_activation,4,25,final_prompt,1.0,1.0,1.0,48
phase_activation,0,26,final_prompt,1.0,1.0,1.0,64
phase_activation,1,26,final_prompt,1.0,1.0,1.0,48
phase_activation,2,26,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,3,26,final_prompt,0.9375,0.9375,1.0,48
phase_activation,4,26,final_prompt,1.0,1.0,1.0,48
phase_activation,0,27,final_prompt,1.0,1.0,1.0,64
phase_activation,1,27,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,2,27,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,3,27,final_prompt,0.9375,0.9375,1.0,48
phase_activation,4,27,final_prompt,1.0,1.0,1.0,48
phase_activation,0,28,final_prompt,1.0,1.0,1.0,64
phase_activation,1,28,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,2,28,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,3,28,final_prompt,0.9166666666666666,0.9166666666666667,1.0,48
phase_activation,4,28,final_prompt,1.0,1.0,1.0,48
phase_activation,0,29,final_prompt,1.0,1.0,1.0,64
phase_activation,1,29,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,2,29,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,3,29,final_prompt,0.8958333333333334,0.8958333333333333,1.0,48
phase_activation,4,29,final_prompt,1.0,1.0,1.0,48
phase_activation,0,30,final_prompt,1.0,1.0,1.0,64
phase_activation,1,30,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,2,30,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,3,30,final_prompt,0.9583333333333334,0.9583333333333333,1.0,48
phase_activation,4,30,final_prompt,1.0,1.0,1.0,48
phase_activation,0,31,final_prompt,1.0,1.0,1.0,64
phase_activation,1,31,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,2,31,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,3,31,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,4,31,final_prompt,1.0,1.0,1.0,48
phase_activation,0,32,final_prompt,1.0,1.0,1.0,64
phase_activation,1,32,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,2,32,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,3,32,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,4,32,final_prompt,1.0,1.0,1.0,48
phase_activation,0,33,final_prompt,0.984375,0.984375,1.0,64
phase_activation,1,33,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,2,33,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,3,33,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,4,33,final_prompt,1.0,1.0,1.0,48
phase_activation,0,34,final_prompt,0.984375,0.984375,0.9990234375,64
phase_activation,1,34,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,2,34,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,3,34,final_prompt,0.9791666666666666,0.9791666666666667,0.998263888888889,48
phase_activation,4,34,final_prompt,1.0,1.0,1.0,48
phase_activation,0,35,final_prompt,0.984375,0.984375,0.9990234375,64
phase_activation,1,35,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,2,35,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,3,35,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48
phase_activation,4,35,final_prompt,1.0,1.0,1.0,48
phase_activation,0,0,response_first,0.546875,0.546875,0.4990234375,64
phase_activation,1,0,response_first,0.5,0.5,0.5104166666666666,48
phase_activation,2,0,response_first,0.5,0.5,0.48958333333333337,48
phase_activation,3,0,response_first,0.5208333333333334,0.5208333333333334,0.4826388888888889,48
phase_activation,4,0,response_first,0.5,0.5,0.4913194444444444,48
phase_activation,0,1,response_first,0.53125,0.53125,0.50390625,64
phase_activation,1,1,response_first,0.5208333333333334,0.5208333333333334,0.5121527777777778,48
phase_activation,2,1,response_first,0.4791666666666667,0.47916666666666663,0.47048611111111116,48
phase_activation,3,1,response_first,0.5208333333333334,0.5208333333333334,0.513888888888889,48
phase_activation,4,1,response_first,0.5,0.5,0.5086805555555556,48
phase_activation,0,2,response_first,0.546875,0.546875,0.5478515625,64
phase_activation,1,2,response_first,0.5,0.5,0.4930555555555556,48
phase_activation,2,2,response_first,0.5,0.5,0.4826388888888889,48
phase_activation,3,2,response_first,0.4375,0.4375,0.4913194444444444,48
phase_activation,4,2,response_first,0.4791666666666667,0.4791666666666667,0.5434027777777778,48
phase_activation,0,3,response_first,0.546875,0.546875,0.5576171875,64
phase_activation,1,3,response_first,0.4791666666666667,0.4791666666666667,0.5329861111111112,48
phase_activation,2,3,response_first,0.5208333333333334,0.5208333333333334,0.5295138888888888,48
phase_activation,3,3,response_first,0.5416666666666666,0.5416666666666666,0.501736111111111,48
phase_activation,4,3,response_first,0.4791666666666667,0.4791666666666667,0.5173611111111112,48
phase_activation,0,4,response_first,0.53125,0.53125,0.5458984375,64
phase_activation,1,4,response_first,0.4791666666666667,0.4791666666666667,0.546875,48
phase_activation,2,4,response_first,0.5,0.5,0.49652777777777785,48
phase_activation,3,4,response_first,0.4791666666666667,0.4791666666666667,0.46354166666666674,48
phase_activation,4,4,response_first,0.5,0.5,0.4930555555555556,48
phase_activation,0,5,response_first,0.5,0.5,0.5400390625,64
phase_activation,1,5,response_first,0.5,0.5,0.5347222222222223,48
phase_activation,2,5,response_first,0.4375,0.4375,0.45486111111111105,48
phase_activation,3,5,response_first,0.4375,0.4375,0.4548611111111111,48
phase_activation,4,5,response_first,0.5208333333333334,0.5208333333333334,0.5078125,48
phase_activation,0,6,response_first,0.53125,0.53125,0.5146484375,64
phase_activation,1,6,response_first,0.5,0.5,0.5434027777777778,48
phase_activation,2,6,response_first,0.4375,0.4375,0.48611111111111116,48
phase_activation,3,6,response_first,0.5,0.5,0.4618055555555556,48
phase_activation,4,6,response_first,0.5,0.5,0.5130208333333334,48
phase_activation,0,7,response_first,0.453125,0.453125,0.5126953125,64
phase_activation,1,7,response_first,0.5208333333333334,0.5208333333333334,0.5434027777777779,48
phase_activation,2,7,response_first,0.5,0.5,0.4913194444444444,48
phase_activation,3,7,response_first,0.4791666666666667,0.47916666666666663,0.4722222222222222,48
phase_activation,4,7,response_first,0.5416666666666666,0.5416666666666667,0.5277777777777778,48
phase_activation,0,8,response_first,0.484375,0.484375,0.5458984375,64
phase_activation,1,8,response_first,0.5,0.5,0.5121527777777778,48
phase_activation,2,8,response_first,0.4375,0.4375,0.4930555555555556,48
phase_activation,3,8,response_first,0.5625,0.5625,0.5,48
phase_activation,4,8,response_first,0.5416666666666666,0.5416666666666666,0.5590277777777778,48
phase_activation,0,9,response_first,0.546875,0.546875,0.5498046875,64
phase_activation,1,9,response_first,0.5416666666666666,0.5416666666666667,0.5104166666666666,48
phase_activation,2,9,response_first,0.4375,0.4375,0.4791666666666667,48
phase_activation,3,9,response_first,0.4791666666666667,0.47916666666666663,0.4861111111111111,48
phase_activation,4,9,response_first,0.5208333333333334,0.5208333333333333,0.5190972222222222,48
phase_activation,0,10,response_first,0.53125,0.53125,0.5390625,64
phase_activation,1,10,response_first,0.5625,0.5625,0.5503472222222222,48
phase_activation,2,10,response_first,0.5208333333333334,0.5208333333333333,0.4930555555555556,48
phase_activation,3,10,response_first,0.4375,0.4375,0.4756944444444444,48
phase_activation,4,10,response_first,0.5208333333333334,0.5208333333333334,0.53125,48
phase_activation,0,11,response_first,0.484375,0.484375,0.5947265625,64
phase_activation,1,11,response_first,0.4791666666666667,0.4791666666666667,0.5416666666666666,48
phase_activation,2,11,response_first,0.5625,0.5625,0.4965277777777778,48
phase_activation,3,11,response_first,0.5,0.5,0.4930555555555556,48
phase_activation,4,11,response_first,0.5833333333333334,0.5833333333333334,0.5520833333333333,48
phase_activation,0,12,response_first,0.515625,0.515625,0.623046875,64
phase_activation,1,12,response_first,0.5416666666666666,0.5416666666666666,0.5121527777777778,48
phase_activation,2,12,response_first,0.5,0.5,0.6180555555555556,48
phase_activation,3,12,response_first,0.5416666666666666,0.5416666666666666,0.515625,48
phase_activation,4,12,response_first,0.5416666666666666,0.5416666666666667,0.6579861111111112,48
phase_activation,0,13,response_first,0.546875,0.546875,0.5830078125,64
phase_activation,1,13,response_first,0.5416666666666666,0.5416666666666666,0.53125,48
phase_activation,2,13,response_first,0.5,0.5,0.5225694444444444,48
phase_activation,3,13,response_first,0.5625,0.5625,0.5225694444444444,48
phase_activation,4,13,response_first,0.5208333333333334,0.5208333333333334,0.6597222222222222,48
phase_activation,0,14,response_first,0.671875,0.671875,0.7001953125,64
phase_activation,1,14,response_first,0.5625,0.5625,0.5746527777777778,48
phase_activation,2,14,response_first,0.5208333333333334,0.5208333333333334,0.65625,48
phase_activation,3,14,response_first,0.5,0.5,0.5659722222222222,48
phase_activation,4,14,response_first,0.5416666666666666,0.5416666666666666,0.734375,48
phase_activation,0,15,response_first,0.703125,0.703125,0.7734375,64
phase_activation,1,15,response_first,0.6458333333333334,0.6458333333333334,0.7760416666666667,48
